S.No,Batch,Student_id(Matrix Id),Roll No,Student Name,Gender,Shift,Section,Program,Status,Student Mobile No.,Student Email,Father Name,Father Mobile No,Mother Name,Mother Mobile No,P Address,T Address,DOB ES,DOB BS,Blood Group,Previous GPA,Previous School,Optional Subject,Local Guardain Name,Local Guardain No
2226,2020,4392,,Barish Rai,Female,Day,A,BICT,Running,,419test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
2227,2020,4393,,Denisha Basnet,Female,Day,A,BICT,Running,,420test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
2228,2020,4394,,Gobind Mukhiya,Female,Day,A,BICT,Running,,421test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
2229,2020,4395,,Jackson Shahi,Female,Day,A,BICT,Running,,422test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
2230,2020,4396,,Jaya Gupta,Female,Day,A,BICT,Running,,423test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
2231,2020,4397,,Jwalandeep Adhikari,Female,Day,A,BICT,Running,,424test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
2232,2020,4398,,Kaustuv Shrestha,Female,Day,A,BICT,Running,,425test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
2233,2020,4399,,Kishor Singh Bhandari,Female,Day,A,BICT,Running,,426test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
2234,2020,4400,,Krishna Nepal,Female,Day,A,BICT,Running,,427test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
2235,2020,4401,,Kriti Chhetri,Female,Day,A,BICT,Running,,428test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
2236,2020,4402,,Kritika Khandelwal,Female,Day,A,BICT,Running,,429test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
2237,2020,4403,,Kritika Singh,Female,Day,A,BICT,Running,,430test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
2238,2020,4404,,Manash Raj Sharma,Female,Day,A,BICT,Running,,431test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
2239,2020,4405,,Manik Sharma Bhattarai,Female,Day,A,BICT,Running,,432test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
2240,2020,4406,,Manjari Lohani,Female,Day,A,BICT,Running,,433test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
2241,2020,4407,,Miksee Rai,Female,Day,A,BICT,Running,,434test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
2242,2020,4408,,Nigesh Pun,Female,Day,A,BICT,Running,,435test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
2243,2020,4409,,Nishant Bhandari,Female,Day,A,BICT,Running,,436test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
2244,2020,4410,,Paarth Man Singh Basnyat,Female,Day,A,BICT,Running,,437test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
2245,2020,4411,,Piya Gurung,Female,Day,A,BICT,Running,,438test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
2246,2020,4412,,Poshan Gurung,Female,Day,A,BICT,Running,,439test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
2247,2020,4413,,Prasansha Subba,Female,Day,A,BICT,Running,,440test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
2248,2020,4414,,Pritishma Shah,Female,Day,A,BICT,Running,,441test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
2249,2020,4415,,Samishrika Pariyar,Female,Day,A,BICT,Running,,442test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
2250,2020,4416,,Sarika Koirala,Female,Day,A,BICT,Running,,443test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
2251,2020,4417,,Sarthak Thapa,Female,Day,A,BICT,Running,,444test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
2252,2020,4418,,Shruti Chhetri,Female,Day,A,BICT,Running,,445test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
2253,2020,4419,,Smriti K.C.,Female,Day,A,BICT,Running,,446test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
2254,2020,4420,,Sparsh Roka Magar,Female,Day,A,BICT,Running,,447test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
2255,2020,4421,,Sulav Shrestha,Female,Day,A,BICT,Running,,448test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
2256,2020,4422,,Vijita Raut,Female,Day,A,BICT,Running,,449test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
2257,2020,4423,,Yaju Maharjhan,Female,Day,A,BICT,Running,,450test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
2258,2020,4424,,Aakash Pal,Female,Day,A,BICT,Running,,451test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
2259,2020,4425,,Aayusha Karki,Female,Day,A,BICT,Running,,452test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
2260,2020,4426,,Amogh Guragai,Female,Day,A,BICT,Running,,453test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
2261,2020,4427,,Ashish Sherpa,Female,Day,A,BICT,Running,,454test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
2262,2020,4428,,Avyash Kurumbang Limbhu,Female,Day,A,BICT,Running,,455test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
2263,2020,4429,,Barish Rai,Female,Day,A,BICT,Running,,456test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
2264,2020,4430,,Denisha Basnet,Female,Day,A,BICT,Running,,457test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
2265,2020,4431,,Gobind Mukhiya,Female,Day,A,BICT,Running,,458test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
2266,2020,4432,,Jackson Shahi,Female,Day,A,BICT,Running,,459test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
2267,2020,4433,,Jaya Gupta,Female,Day,A,BICT,Running,,460test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
2268,2020,4434,,Jwalandeep Adhikari,Female,Day,A,BICT,Running,,461test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
2269,2020,4435,,Kaustuv Shrestha,Female,Day,A,BICT,Running,,462test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
2270,2020,4436,,Kishor Singh Bhandari,Female,Day,A,BICT,Running,,463test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
2271,2020,4437,,Krishna Nepal,Female,Day,A,BICT,Running,,464test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
2272,2020,4438,,Kriti Chhetri,Female,Day,A,BICT,Running,,465test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
2273,2020,4439,,Kritika Khandelwal,Female,Day,A,BICT,Running,,466test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
2274,2020,4440,,Kritika Singh,Female,Day,A,BICT,Running,,467test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
2275,2020,4441,,Manash Raj Sharma,Female,Day,A,BICT,Running,,468test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
2276,2020,4442,,Manik Sharma Bhattarai,Female,Day,A,BICT,Running,,469test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
2277,2020,4443,,Manjari Lohani,Female,Day,A,BICT,Running,,470test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
2278,2020,4444,,Miksee Rai,Female,Day,A,BICT,Running,,471test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
2279,2020,4445,,Nigesh Pun,Female,Day,A,BICT,Running,,472test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
2280,2020,4446,,Nishant Bhandari,Female,Day,A,BICT,Running,,473test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
2281,2020,4447,,Paarth Man Singh Basnyat,Female,Day,A,BICT,Running,,474test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
2282,2020,4448,,Piya Gurung,Female,Day,A,BICT,Running,,475test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
2283,2020,4449,,Poshan Gurung,Female,Day,A,BICT,Running,,476test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
2284,2020,4450,,Prasansha Subba,Female,Day,A,BICT,Running,,477test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
2285,2020,4451,,Pritishma Shah,Female,Day,A,BICT,Running,,478test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
2286,2020,4452,,Samishrika Pariyar,Female,Day,A,BICT,Running,,479test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
2287,2020,4453,,Sarika Koirala,Female,Day,A,BICT,Running,,480test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
2288,2020,4454,,Sarthak Thapa,Female,Day,A,BICT,Running,,481test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
2289,2020,4455,,Shruti Chhetri,Female,Day,A,BICT,Running,,482test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
2290,2020,4456,,Smriti K.C.,Female,Day,A,BICT,Running,,483test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
2291,2020,4457,,Sparsh Roka Magar,Female,Day,A,BICT,Running,,484test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
2292,2020,4458,,Sulav Shrestha,Female,Day,A,BICT,Running,,485test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
2293,2020,4459,,Vijita Raut,Female,Day,A,BICT,Running,,486test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
2294,2020,4460,,Yaju Maharjhan,Female,Day,A,BICT,Running,,487test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
2295,2020,4461,,Aakash Pal,Female,Day,A,BICT,Running,,488test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
2296,2020,4462,,Aayusha Karki,Female,Day,A,BICT,Running,,489test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
2297,2020,4463,,Amogh Guragai,Female,Day,A,BICT,Running,,490test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
2298,2020,4464,,Ashish Sherpa,Female,Day,A,BICT,Running,,491test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
2299,2020,4465,,Avyash Kurumbang Limbhu,Female,Day,A,BICT,Running,,492test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
2300,2020,4466,,Barish Rai,Female,Day,A,BICT,Running,,493test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
2301,2020,4467,,Denisha Basnet,Female,Day,A,BICT,Running,,494test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
2302,2020,4468,,Gobind Mukhiya,Female,Day,A,BICT,Running,,495test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
2303,2020,4469,,Jackson Shahi,Female,Day,A,BICT,Running,,496test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
2304,2020,4470,,Jaya Gupta,Female,Day,A,BICT,Running,,497test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
2305,2020,4471,,Jwalandeep Adhikari,Female,Day,A,BICT,Running,,498test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
2306,2020,4472,,Kaustuv Shrestha,Female,Day,A,BICT,Running,,499test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
2307,2020,4473,,Kishor Singh Bhandari,Female,Day,A,BICT,Running,,500test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
2308,2020,4474,,Krishna Nepal,Female,Day,A,BICT,Running,,501test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
2309,2020,4475,,Kriti Chhetri,Female,Day,A,BICT,Running,,502test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
2310,2020,4476,,Kritika Khandelwal,Female,Day,A,BICT,Running,,503test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
2311,2020,4477,,Kritika Singh,Female,Day,A,BICT,Running,,504test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
2312,2020,4478,,Manash Raj Sharma,Female,Day,A,BICT,Running,,505test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
2313,2020,4479,,Manik Sharma Bhattarai,Female,Day,A,BICT,Running,,506test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
2314,2020,4480,,Manjari Lohani,Female,Day,A,BICT,Running,,507test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
2315,2020,4481,,Miksee Rai,Female,Day,A,BICT,Running,,508test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
2316,2020,4482,,Nigesh Pun,Female,Day,A,BICT,Running,,509test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
2317,2020,4483,,Nishant Bhandari,Female,Day,A,BICT,Running,,510test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
2318,2020,4484,,Paarth Man Singh Basnyat,Female,Day,A,BICT,Running,,511test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
2319,2020,4485,,Piya Gurung,Female,Day,A,BICT,Running,,512test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
2320,2020,4486,,Poshan Gurung,Female,Day,A,BICT,Running,,513test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
2321,2020,4487,,Prasansha Subba,Female,Day,A,BICT,Running,,514test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
2322,2020,4488,,Pritishma Shah,Female,Day,A,BICT,Running,,515test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
2323,2020,4489,,Samishrika Pariyar,Female,Day,A,BICT,Running,,516test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
2324,2020,4490,,Sarika Koirala,Female,Day,A,BICT,Running,,517test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
2325,2020,4491,,Sarthak Thapa,Female,Day,A,BICT,Running,,518test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
2326,2020,4492,,Shruti Chhetri,Female,Day,A,BICT,Running,,519test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
2327,2020,4493,,Smriti K.C.,Female,Day,A,BICT,Running,,520test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
2328,2020,4494,,Sparsh Roka Magar,Female,Day,A,BICT,Running,,521test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
2329,2020,4495,,Sulav Shrestha,Female,Day,A,BICT,Running,,522test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
2330,2020,4496,,Vijita Raut,Female,Day,A,BICT,Running,,523test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
2331,2020,4497,,Yaju Maharjhan,Female,Day,A,BICT,Running,,524test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
2332,2020,4498,,Aakash Pal,Female,Day,A,BICT,Running,,525test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
2333,2020,4499,,Aayusha Karki,Female,Day,A,BICT,Running,,526test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
2334,2020,4500,,Amogh Guragai,Female,Day,A,BICT,Running,,527test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
2335,2020,4501,,Ashish Sherpa,Female,Day,A,BICT,Running,,528test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
2336,2020,4502,,Avyash Kurumbang Limbhu,Female,Day,A,BICT,Running,,529test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
2337,2020,4503,,Barish Rai,Female,Day,A,BICT,Running,,530test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
2338,2020,4504,,Denisha Basnet,Female,Day,A,BICT,Running,,531test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
2339,2020,4505,,Gobind Mukhiya,Female,Day,A,BICT,Running,,532test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
2340,2020,4506,,Jackson Shahi,Female,Day,A,BICT,Running,,533test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
2341,2020,4507,,Jaya Gupta,Female,Day,A,BICT,Running,,534test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
2342,2020,4508,,Jwalandeep Adhikari,Female,Day,A,BICT,Running,,535test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
2343,2020,4509,,Kaustuv Shrestha,Female,Day,A,BICT,Running,,536test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
2344,2020,4510,,Kishor Singh Bhandari,Female,Day,A,BICT,Running,,537test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
2345,2020,4511,,Krishna Nepal,Female,Day,A,BICT,Running,,538test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
2346,2020,4512,,Kriti Chhetri,Female,Day,A,BICT,Running,,539test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
2347,2020,4513,,Kritika Khandelwal,Female,Day,A,BICT,Running,,540test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
2348,2020,4514,,Kritika Singh,Female,Day,A,BICT,Running,,541test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
2349,2020,4515,,Manash Raj Sharma,Female,Day,A,BICT,Running,,542test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
2350,2020,4516,,Manik Sharma Bhattarai,Female,Day,A,BICT,Running,,543test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
2351,2020,4517,,Manjari Lohani,Female,Day,A,BICT,Running,,544test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
2352,2020,4518,,Miksee Rai,Female,Day,A,BICT,Running,,545test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
2353,2020,4519,,Nigesh Pun,Female,Day,A,BICT,Running,,546test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
2354,2020,4520,,Nishant Bhandari,Female,Day,A,BICT,Running,,547test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
2355,2020,4521,,Paarth Man Singh Basnyat,Female,Day,A,BICT,Running,,548test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
2356,2020,4522,,Piya Gurung,Female,Day,A,BICT,Running,,549test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
2357,2020,4523,,Poshan Gurung,Female,Day,A,BICT,Running,,550test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
2358,2020,4524,,Prasansha Subba,Female,Day,A,BICT,Running,,551test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
2359,2020,4525,,Pritishma Shah,Female,Day,A,BICT,Running,,552test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
2360,2020,4526,,Samishrika Pariyar,Female,Day,A,BICT,Running,,553test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
2361,2020,4527,,Sarika Koirala,Female,Day,A,BICT,Running,,554test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
2362,2020,4528,,Sarthak Thapa,Female,Day,A,BICT,Running,,555test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
2363,2020,4529,,Shruti Chhetri,Female,Day,A,BICT,Running,,556test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
2364,2020,4530,,Smriti K.C.,Female,Day,A,BICT,Running,,557test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
2365,2020,4531,,Sparsh Roka Magar,Female,Day,A,BICT,Running,,558test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
2366,2020,4532,,Sulav Shrestha,Female,Day,A,BICT,Running,,559test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
2367,2020,4533,,Vijita Raut,Female,Day,A,BICT,Running,,560test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
2368,2020,4534,,Yaju Maharjhan,Female,Day,A,BICT,Running,,561test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
2369,2020,4535,,Aakash Pal,Female,Day,A,BICT,Running,,562test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
2370,2020,4536,,Aayusha Karki,Female,Day,A,BICT,Running,,563test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
2371,2020,4537,,Amogh Guragai,Female,Day,A,BICT,Running,,564test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
2372,2020,4538,,Ashish Sherpa,Female,Day,A,BICT,Running,,565test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
2373,2020,4539,,Avyash Kurumbang Limbhu,Female,Day,A,BICT,Running,,566test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
2374,2020,4540,,Barish Rai,Female,Day,A,BICT,Running,,567test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
2375,2020,4541,,Denisha Basnet,Female,Day,A,BICT,Running,,568test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
2376,2020,4542,,Gobind Mukhiya,Female,Day,A,BICT,Running,,569test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
2377,2020,4543,,Jackson Shahi,Female,Day,A,BICT,Running,,570test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
2378,2020,4544,,Jaya Gupta,Female,Day,A,BICT,Running,,571test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
2379,2020,4545,,Jwalandeep Adhikari,Female,Day,A,BICT,Running,,572test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
2380,2020,4546,,Kaustuv Shrestha,Female,Day,A,BICT,Running,,573test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
2381,2020,4547,,Kishor Singh Bhandari,Female,Day,A,BICT,Running,,574test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
2382,2020,4548,,Krishna Nepal,Female,Day,A,BICT,Running,,575test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
2383,2020,4549,,Kriti Chhetri,Female,Day,A,BICT,Running,,576test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
2384,2020,4550,,Kritika Khandelwal,Female,Day,A,BICT,Running,,577test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
2385,2020,4551,,Kritika Singh,Female,Day,A,BICT,Running,,578test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
2386,2020,4552,,Manash Raj Sharma,Female,Day,A,BICT,Running,,579test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
2387,2020,4553,,Manik Sharma Bhattarai,Female,Day,A,BICT,Running,,580test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
2388,2020,4554,,Manjari Lohani,Female,Day,A,BICT,Running,,581test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
2389,2020,4555,,Miksee Rai,Female,Day,A,BICT,Running,,582test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
2390,2020,4556,,Nigesh Pun,Female,Day,A,BICT,Running,,583test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
2391,2020,4557,,Nishant Bhandari,Female,Day,A,BICT,Running,,584test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
2392,2020,4558,,Paarth Man Singh Basnyat,Female,Day,A,BICT,Running,,585test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
2393,2020,4559,,Piya Gurung,Female,Day,A,BICT,Running,,586test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
2394,2020,4560,,Poshan Gurung,Female,Day,A,BICT,Running,,587test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
2395,2020,4561,,Prasansha Subba,Female,Day,A,BICT,Running,,588test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
2396,2020,4562,,Pritishma Shah,Female,Day,A,BICT,Running,,589test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
2397,2020,4563,,Samishrika Pariyar,Female,Day,A,BICT,Running,,590test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
2398,2020,4564,,Sarika Koirala,Female,Day,A,BICT,Running,,591test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
2399,2020,4565,,Sarthak Thapa,Female,Day,A,BICT,Running,,592test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
2400,2020,4566,,Shruti Chhetri,Female,Day,A,BICT,Running,,593test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
2401,2020,4567,,Smriti K.C.,Female,Day,A,BICT,Running,,594test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
2402,2020,4568,,Sparsh Roka Magar,Female,Day,A,BICT,Running,,595test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
2403,2020,4569,,Sulav Shrestha,Female,Day,A,BICT,Running,,596test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
2404,2020,4570,,Vijita Raut,Female,Day,A,BICT,Running,,597test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
2405,2020,4571,,Yaju Maharjhan,Female,Day,A,BICT,Running,,598test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
2406,2020,4572,,Aakash Pal,Female,Day,A,BICT,Running,,599test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
2407,2020,4573,,Aayusha Karki,Female,Day,A,BICT,Running,,600test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
2408,2020,4574,,Amogh Guragai,Female,Day,A,BICT,Running,,601test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
2409,2020,4575,,Ashish Sherpa,Female,Day,A,BICT,Running,,602test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
2410,2020,4576,,Avyash Kurumbang Limbhu,Female,Day,A,BICT,Running,,603test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
2411,2020,4577,,Barish Rai,Female,Day,A,BICT,Running,,604test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
2412,2020,4578,,Denisha Basnet,Female,Day,A,BICT,Running,,605test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
2413,2020,4579,,Gobind Mukhiya,Female,Day,A,BICT,Running,,606test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
2414,2020,4580,,Jackson Shahi,Female,Day,A,BICT,Running,,607test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
2415,2020,4581,,Jaya Gupta,Female,Day,A,BICT,Running,,608test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
2416,2020,4582,,Jwalandeep Adhikari,Female,Day,A,BICT,Running,,609test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
2417,2020,4583,,Kaustuv Shrestha,Female,Day,A,BICT,Running,,610test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
2418,2020,4584,,Kishor Singh Bhandari,Female,Day,A,BICT,Running,,611test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
2419,2020,4585,,Krishna Nepal,Female,Day,A,BICT,Running,,612test@gmail.com,,,,,,,2005-08-11,27-04-2062,,,,,,
